,time,latitude,longitude,depth,mag,magType,id,updated,place,type,horizontalError,depthError,locationSource,magSource
1412,2015-02-06 21:01:07.800000+00:00,28.3512,104.8941,10.0,5.0,mb,usc000tmuq,2015-05-04T22:47:45.040Z,"20 km ESE of Xunchang, China",earthquake,7.4,1.8,us,us
1413,2015-02-06 08:03:19.400000+00:00,9.5477,126.2629,77.24,5.2,mb,usc000tmmq,2022-07-27T19:14:36.618Z,"Mindanao, Philippines",earthquake,8.9,6.7,us,us
1414,2015-02-05 18:19:27.830000+00:00,-7.5204,128.3724,138.78,5.0,mb,usc000tmia,2015-05-04T22:47:41.040Z,"187 km NE of Lospalos, Timor Leste",earthquake,7.7,4.9,us,us
1415,2015-02-05 13:32:54.840000+00:00,-21.8092,89.7034,10.0,5.3,mb,usc000tlws,2015-05-04T22:47:41.040Z,South Indian Ocean,earthquake,10.1,1.7,us,us
1416,2015-02-05 04:40:51.480000+00:00,5.222,-82.6217,3.95,5.7,mww,usc000tlun,2022-05-03T17:12:50.491Z,south of Panama,earthquake,6.7,3.3,us,us
1417,2015-02-05 04:21:50.900000+00:00,8.24,-72.14,5.0,5.3,mww,usc000tlui,2022-07-27T19:00:28.679Z,"12 km ENE of La Fría, Venezuela",earthquake,5.6,3.2,car,us
1418,2015-02-04 17:41:44.610000+00:00,-0.1337,124.9932,54.29,5.2,mb,usc000tlkz,2015-05-02T14:06:05.040Z,"159 km S of Tondano, Indonesia",earthquake,7.3,0.9,us,us
1419,2015-02-04 10:59:28.750000+00:00,10.6804,-62.8349,110.51,5.1,mb,usc000tlgx,2022-07-27T18:51:26.240Z,"45 km E of Carúpano, Venezuela",earthquake,6.2,5.4,us,us
1420,2015-02-04 10:44:16.740000+00:00,32.866,83.4305,10.0,5.1,mb,usc000tlgv,2022-05-03T17:12:39.109Z,western Xizang,earthquake,7.9,1.8,us,us
1421,2015-02-04 08:20:43.610000+00:00,-25.7381,-175.8779,19.0,5.5,mwb,usc000tlgc,2022-05-03T18:22:28.203Z,south of Tonga,earthquake,8.6,1.8,us,us
1422,2015-02-04 01:51:33.180000+00:00,-21.7255,-175.7163,41.71,5.2,mb,usc000tler,2015-05-02T14:07:33.040Z,"81 km SW of Vaini, Tonga",earthquake,11.2,6.1,us,us
1423,2015-02-03 11:48:18.160000+00:00,-31.3862,-177.6896,10.0,5.0,mb,usc000tnr6,2015-05-02T14:05:59.040Z,Kermadec Islands region,earthquake,7.1,1.8,us,us
1424,2015-02-03 07:27:22.250000+00:00,52.2733,-168.611,10.0,5.3,mb,usb000tntr,2023-07-25T19:10:50.604Z,"75 km SSE of Nikolski, Alaska",earthquake,4.7,1.8,us,us
1425,2015-02-03 07:16:53.890000+00:00,52.2224,-168.6035,14.0,5.5,mww,usc000tl6w,2023-07-25T19:10:49.409Z,"81 km SSE of Nikolski, Alaska",earthquake,4.3,1.7,us,us
1426,2015-02-02 22:37:38.520000+00:00,-21.4595,170.2621,14.64,5.4,mb,usc000tl4e,2015-05-02T14:07:19.040Z,"235 km SSE of Isangel, Vanuatu",earthquake,8.0,2.5,us,us
1427,2015-02-02 21:29:40.420000+00:00,-6.1192,105.3624,43.17,5.2,mb,usc000tl32,2015-05-02T14:07:30.040Z,"59 km WNW of Labuan, Indonesia",earthquake,6.4,4.3,us,us
1428,2015-02-02 15:22:10.750000+00:00,-22.3106,-70.9283,26.0,5.0,mwr,usc000tkzr,2022-07-27T18:32:09.076Z,"79 km WSW of Tocopilla, Chile",earthquake,5.6,1.8,us,us
1429,2015-02-02 15:13:39.750000+00:00,13.9766,124.5783,17.0,5.4,mwb,usc000tkzl,2022-07-27T18:31:10.888Z,"29 km NE of Gigmoto, Philippines",earthquake,7.9,1.8,us,us
1430,2015-02-02 10:49:48.530000+00:00,-32.7183,-67.1231,172.0,6.3,mww,usc000tkwv,2022-07-27T18:29:27.588Z,"63 km W of Villa General Roca, Argentina",earthquake,7.4,1.8,us,us
1431,2015-02-02 08:25:48.510000+00:00,-1.539,145.2141,14.0,5.9,mww,usc000tkwl,2022-07-27T18:27:34.741Z,"235 km WNW of Lorengau, Papua New Guinea",earthquake,6.8,1.7,us,us
1432,2015-02-01 23:33:00.050000+00:00,-3.9127,-76.6179,115.65,5.1,mb,usc000tktr,2015-05-02T14:06:20.040Z,"52 km SSW of Alianza Cristiana, Peru",earthquake,7.8,4.8,us,us
1433,2015-02-01 20:02:20.730000+00:00,-49.3181,-8.1198,10.0,5.6,mwc,usc000tksd,2022-05-03T17:12:02.058Z,southern Mid-Atlantic Ridge,earthquake,11.8,1.9,us,gcmt
1434,2015-02-01 17:40:31.740000+00:00,56.6568,-169.1363,10.0,5.3,mwb,usc000tkrm,2023-07-25T18:46:25.656Z,"25 km ENE of Saint George, Alaska",earthquake,5.5,1.8,us,us
1435,2015-02-01 13:42:11.980000+00:00,-20.8209,169.7156,10.0,5.1,mb,usc000tndh,2015-05-02T14:07:37.040Z,"148 km SSE of Isangel, Vanuatu",earthquake,9.4,1.8,us,us
1436,2015-02-01 13:41:10.380000+00:00,-21.3777,170.2307,10.0,5.0,mb,usc000tkqu,2015-05-02T14:07:19.040Z,"226 km SSE of Isangel, Vanuatu",earthquake,8.4,1.9,us,us
1437,2015-02-01 13:34:02.980000+00:00,-21.2735,170.2648,7.64,5.7,mww,usc000tkqs,2022-05-03T18:22:23.236Z,"217 km SSE of Isangel, Vanuatu",earthquake,7.5,3.2,us,us
1438,2015-02-01 11:41:46.490000+00:00,-12.3801,166.7543,176.66,5.5,mwb,usc000tkqd,2015-05-02T14:07:07.040Z,"186 km NNW of Sola, Vanuatu",earthquake,9.2,4.0,us,us
1439,2015-02-01 11:20:25.640000+00:00,56.6399,-169.0803,10.0,5.1,mwb,usc000tkqa,2023-07-25T18:45:26.581Z,"28 km E of Saint George, Alaska",earthquake,4.7,1.8,us,us
1440,2015-02-01 04:36:36.250000+00:00,-5.4513,151.5917,58.14,5.0,mb,usc000tkp9,2022-07-27T18:13:44.686Z,"143 km SSW of Kokopo, Papua New Guinea",earthquake,8.3,3.9,us,us
1441,2015-01-31 20:47:11.500000+00:00,56.6128,-169.1345,12.18,5.1,mb,usc000tkmt,2023-07-25T18:42:41.599Z,"25 km E of Saint George, Alaska",earthquake,4.9,3.5,us,us
1442,2015-01-31 18:57:48.440000+00:00,5.2856,-82.5906,10.58,5.1,mb,usc000tkmh,2015-05-02T14:07:15.040Z,"299 km SW of Arenas, Panama",earthquake,3.6,3.9,us,us
1443,2015-01-31 18:55:43.960000+00:00,7.7198,-82.9528,15.51,5.3,mwb,usc000tkmf,2022-05-03T17:11:43.492Z,"35 km SSW of Punta de Burica, Panama",earthquake,7.2,4.6,us,us
1444,2015-01-31 17:39:11.460000+00:00,56.6406,-169.1176,5.5,5.4,mwb,usc000tkm3,2023-07-25T18:41:41.641Z,"26 km E of Saint George, Alaska",earthquake,5.5,3.3,us,us
1445,2015-01-31 17:30:09.700000+00:00,-6.8277,127.5523,345.68,5.2,mb,usc000tkm1,2022-07-27T18:10:08.284Z,"197 km NNE of Lospalos, Timor Leste",earthquake,6.0,2.6,us,us
1446,2015-01-31 12:38:31.390000+00:00,56.6517,-168.9277,10.0,5.3,mwc,usc000tkky,2023-07-25T18:39:25.342Z,"38 km E of Saint George, Alaska",earthquake,5.0,1.8,us,gcmt
1447,2015-01-31 12:29:30.620000+00:00,15.241,147.1244,5.0,5.5,mww,usc000tkkw,2022-05-03T17:11:36.790Z,"147 km E of Saipan, Northern Mariana Islands",earthquake,8.0,1.7,us,us
1448,2015-01-30 21:07:17.610000+00:00,-15.0938,-173.5881,10.0,5.0,mb,usc000tkgn,2015-05-02T14:07:32.040Z,"97 km NNE of Hihifo, Tonga",earthquake,10.2,1.9,us,us
1449,2015-01-30 18:52:56.680000+00:00,-52.5325,26.62,8.38,5.1,mb,usc000tkfd,2015-05-02T14:07:09.040Z,south of Africa,earthquake,9.3,2.9,us,us
1450,2015-01-30 18:21:07.610000+00:00,-52.539,26.5358,11.56,5.1,mb,usc000tkk8,2015-05-02T14:07:09.040Z,south of Africa,earthquake,11.3,3.5,us,us
1451,2015-01-30 18:11:10.730000+00:00,-21.2106,170.1299,7.92,5.1,mb,usc000tkez,2015-05-02T14:07:17.040Z,southeast of the Loyalty Islands,earthquake,8.1,4.1,us,us
1452,2015-01-30 17:57:56.440000+00:00,-21.2452,170.158,7.08,6.0,mww,usc000tker,2022-07-27T17:59:22.176Z,"209 km SSE of Isangel, Vanuatu",earthquake,4.1,3.0,us,us
1453,2015-01-30 04:30:35.710000+00:00,49.4954,156.1026,25.6,5.1,mb,usc000tk9v,2015-05-02T14:06:01.040Z,"131 km S of Severo-Kuril’sk, Russia",earthquake,8.2,4.0,us,us
1454,2015-01-30 03:34:31.280000+00:00,-16.9135,-14.2311,10.0,5.0,mb,usc000tk9m,2015-05-02T14:07:25.040Z,southern Mid-Atlantic Ridge,earthquake,9.4,1.8,us,us
1455,2015-01-29 09:29:52.900000+00:00,2.2194,-97.0173,18.25,5.0,mb,usc000tk0l,2015-05-02T14:07:41.040Z,west of the Galapagos Islands,earthquake,13.0,3.8,us,us
1456,2015-01-29 03:49:35.190000+00:00,-19.2852,-174.171,39.77,5.6,mwb,usc000tjzj,2022-07-27T17:41:05.197Z,"61 km NNE of Pangai, Tonga",earthquake,8.0,4.0,us,us
1457,2015-01-29 02:48:54.160000+00:00,1.6192,126.3367,44.65,5.1,mb,usc000tjyr,2022-05-03T17:11:17.702Z,"148 km NW of Ternate, Indonesia",earthquake,7.0,4.9,us,us
1458,2015-01-28 21:55:22.200000+00:00,-24.3877,-116.1421,10.0,5.0,mb,usb000tj2v,2015-04-24T16:54:55.040Z,southern East Pacific Rise,earthquake,12.2,1.8,us,us
1459,2015-01-28 21:08:53.710000+00:00,40.3178333,-124.6066667,16.881,5.72,mw,nc72387946,2023-01-22T07:44:02.853Z,"40 km SW of Ferndale, California",earthquake,0.54,0.33,nc,nc
1460,2015-01-28 15:54:39.020000+00:00,34.4562,25.0882,37.0,5.1,mww,usb000tixk,2022-07-27T17:18:15.247Z,"61 km S of Pýrgos, Greece",earthquake,6.4,1.9,us,us
1461,2015-01-28 13:25:33.710000+00:00,-41.3446,-85.4076,10.0,5.1,mb,usb000tiwy,2015-04-24T16:54:50.040Z,West Chile Rise,earthquake,3.6,1.8,us,us
1462,2015-01-28 08:38:02.960000+00:00,-21.607,-179.3422,608.27,5.0,mb,usb000tivx,2015-04-24T16:54:48.040Z,Fiji region,earthquake,10.6,5.9,us,us
1463,2015-01-28 02:43:19.350000+00:00,-20.9665,-178.3032,484.12,6.2,mww,usb000tism,2022-05-03T18:22:11.384Z,Fiji region,earthquake,8.9,3.8,us,us
1464,2015-01-27 21:26:35.690000+00:00,-20.5947,172.6022,10.0,5.0,mb,usb000tiqn,2015-04-24T16:54:43.040Z,Vanuatu region,earthquake,9.9,1.8,us,us
1465,2015-01-27 00:53:19.120000+00:00,1.3368,97.2402,12.58,5.7,mww,usb000tii2,2022-07-27T16:56:12.249Z,"121 km SSW of Singkil, Indonesia",earthquake,6.8,2.6,us,us
1466,2015-01-26 19:12:12.850000+00:00,-18.7896,-174.7944,82.5,5.2,mb,usc000tj78,2022-07-27T16:49:24.448Z,"86 km W of Neiafu, Tonga",earthquake,10.9,4.6,us,us
1467,2015-01-26 17:44:52.680000+00:00,-54.6751,-136.7703,10.0,5.6,mwc,usc000tlak,2022-05-03T18:22:09.865Z,Pacific-Antarctic Ridge,earthquake,14.6,1.9,us,gcmt
1468,2015-01-26 07:09:54.750000+00:00,9.6106,122.3764,56.84,5.1,mb,usc000tj2w,2022-07-27T16:44:43.028Z,"9 km SW of Cayhagan, Philippines",earthquake,3.5,4.5,us,us
1469,2015-01-26 04:25:47.970000+00:00,-20.8582,168.3797,29.68,5.0,mb,usc000tj2b,2015-04-24T16:55:38.040Z,"92 km NE of Tadine, New Caledonia",earthquake,9.6,2.2,us,us
1470,2015-01-26 03:30:15.230000+00:00,41.2918,48.8748,50.12,5.0,mb,usc000tj1y,2022-05-03T17:11:03.667Z,"13 km NW of Divichibazar, Azerbaijan",earthquake,6.9,5.6,us,us
1471,2015-01-25 23:55:50.720000+00:00,-20.592,169.8943,142.19,5.2,mb,usc000tj11,2015-04-24T16:55:35.040Z,"132 km SSE of Isangel, Vanuatu",earthquake,7.5,3.9,us,us
1472,2015-01-25 20:11:19+00:00,27.46,56.19,9.0,5.0,mb,usc000tiyn,2022-07-27T16:34:24.500Z,"31 km NNW of Bandar Abbas, Iran",earthquake,8.0,4.3,teh,us
1473,2015-01-25 09:20:56.390000+00:00,1.1408,126.4303,35.0,5.3,mwc,usc000tiwn,2022-07-27T16:30:36.624Z,"113 km WNW of Ternate, Indonesia",earthquake,7.3,1.8,us,gcmt
1474,2015-01-23 21:16:29.140000+00:00,-56.3712,-26.6885,48.94,5.1,mb,usc000tiqr,2022-05-03T17:10:50.073Z,South Sandwich Islands region,earthquake,10.1,4.7,us,us
1475,2015-01-23 20:35:33.540000+00:00,-29.4628,60.7483,15.08,5.0,mb,usc000tiqc,2015-04-24T16:55:14.040Z,Southwest Indian Ridge,earthquake,10.5,1.6,us,us
1476,2015-01-23 03:47:27.050000+00:00,-17.0309,168.52,219.96,6.8,mww,usc000tihy,2024-06-16T23:48:31.170Z,"81 km NNE of Port-Vila, Vanuatu",earthquake,7.7,1.1,us,us
1477,2015-01-22 14:49:19.970000+00:00,19.4962,121.3316,29.77,5.0,mb,usc000tia0,2022-05-03T17:10:48.666Z,"99 km N of Namuac, Philippines",earthquake,7.2,4.2,us,us
1478,2015-01-22 00:39:16.530000+00:00,73.2507,6.4866,10.0,5.1,mb,usc000ti2c,2015-04-24T16:54:56.040Z,Greenland Sea,earthquake,7.0,1.8,us,us
1479,2015-01-21 20:08:33.600000+00:00,-5.6549,146.3279,49.0,5.7,mww,usc000thwt,2022-08-07T07:37:02.794Z,"76 km SE of Madang, Papua New Guinea",earthquake,6.2,1.8,us,us
1480,2015-01-21 19:52:56.810000+00:00,-5.6589,146.3325,63.33,5.1,mb,usc000thwf,2022-05-03T17:10:42.737Z,"77 km SE of Madang, Papua New Guinea",earthquake,7.4,5.4,us,us
1481,2015-01-21 06:51:14.520000+00:00,17.9964,146.5629,79.07,5.4,mb,usc000thqq,2015-04-20T16:05:38.040Z,"Alamagan region, Northern Mariana Islands",earthquake,7.3,5.4,us,us
1482,2015-01-21 05:20:27.630000+00:00,5.7486,125.3759,78.36,5.2,mb,usc000thq4,2022-07-27T15:53:20.240Z,"11 km ENE of Pangyan, Philippines",earthquake,7.3,1.5,us,us
1483,2015-01-20 17:34:41.240000+00:00,-23.3538,-70.8833,20.56,5.2,mww,usc000thj5,2022-08-07T07:33:45.723Z,"59 km WNW of Antofagasta, Chile",earthquake,5.0,3.8,us,us
1484,2015-01-20 14:34:51.290000+00:00,-5.3762,102.4643,36.51,5.0,mb,usc000thgj,2015-04-20T16:05:37.040Z,"172 km SSW of Pagar Alam, Indonesia",earthquake,6.9,5.2,us,us
1485,2015-01-20 12:07:18.760000+00:00,-6.1785,154.4264,57.31,5.1,mb,usc000thg4,2015-04-20T16:05:37.040Z,"118 km W of Panguna, Papua New Guinea",earthquake,8.3,5.7,us,us
1486,2015-01-20 06:59:52.020000+00:00,14.9801,-91.4588,154.0,5.5,mww,usc000the9,2024-06-16T23:48:26.360Z,"4 km NNW of San Francisco El Alto, Guatemala",earthquake,6.2,1.8,us,us
1487,2015-01-20 03:02:14.910000+00:00,5.8735,127.0504,103.9,5.0,mb,usc000thd9,2015-04-20T16:05:36.040Z,"110 km ESE of Pondaguitan, Philippines",earthquake,7.4,3.8,us,us
1488,2015-01-19 23:08:57.790000+00:00,14.9739,147.0548,45.74,5.0,mb,usc000thby,2015-04-20T16:05:36.040Z,"142 km E of Saipan, Northern Mariana Islands",earthquake,8.2,5.3,us,us
1489,2015-01-19 17:19:45.650000+00:00,4.6079,119.7571,11.0,5.5,mww,usc000th7m,2022-07-27T15:37:16.180Z,"23 km SSW of Manuk Mangkaw, Philippines",earthquake,5.9,1.7,us,us
1490,2015-01-19 12:45:12.850000+00:00,73.2241,6.4608,10.0,5.4,mww,usc000th49,2016-11-10T21:46:07.393Z,Greenland Sea,earthquake,7.2,1.7,us,us
1491,2015-01-19 12:31:51.600000+00:00,73.2056,6.368,10.0,5.0,mb,usc000th45,2015-04-20T16:05:35.040Z,Greenland Sea,earthquake,7.6,1.9,us,us
1492,2015-01-19 02:33:38.500000+00:00,-6.1637,145.2292,130.31,5.0,mb,usc000th2h,2022-07-27T15:27:59.165Z,"19 km WSW of Goroka, Papua New Guinea",earthquake,9.0,5.0,us,us
1493,2015-01-18 23:13:36.680000+00:00,-35.4555,-105.7571,8.32,5.7,mww,usc000th1c,2022-05-03T18:22:02.277Z,southern East Pacific Rise,earthquake,11.1,3.6,us,us
1494,2015-01-18 16:15:08.360000+00:00,30.483,142.1626,10.0,5.3,mww,usc000tgyv,2015-04-20T16:05:34.040Z,"Izu Islands, Japan region",earthquake,7.2,1.8,us,us
1495,2015-01-18 08:30:29.010000+00:00,-16.4119,-14.0259,10.0,5.2,mb,usc000tgxf,2015-04-20T16:05:33.040Z,southern Mid-Atlantic Ridge,earthquake,12.3,1.9,us,us
1496,2015-01-18 06:41:33.900000+00:00,56.161,113.6598,10.0,5.0,mb,usc000tgwz,2022-05-03T17:10:22.820Z,"14 km E of Severomuysk, Russia",earthquake,8.0,1.8,us,us
1497,2015-01-18 04:47:38.080000+00:00,51.9238,179.578,102.0,5.5,mww,usc000tgw6,2023-07-25T17:18:06.376Z,"260 km W of Adak, Alaska",earthquake,6.5,1.7,us,us
1498,2015-01-18 04:27:43.910000+00:00,28.5725,142.4879,20.75,5.0,mb,usc000tgw5,2015-04-20T16:05:33.040Z,"Bonin Islands, Japan region",earthquake,4.5,3.8,us,us
1499,2015-01-18 00:27:22.200000+00:00,13.9268,120.6895,149.83,5.3,mb,usc000tgvr,2015-04-20T16:05:33.040Z,"3 km ESE of Bungahan, Philippines",earthquake,7.9,4.9,us,us
1500,2015-01-17 23:39:51.870000+00:00,-5.7726,131.8634,56.76,5.5,mww,usc000tgvb,2022-05-03T18:21:56.888Z,"99 km W of Tual, Indonesia",earthquake,6.8,4.6,us,us
1501,2015-01-17 18:41:42.770000+00:00,-22.237,-63.1461,557.17,5.6,mww,usc000tgsw,2022-05-03T18:21:55.622Z,"60 km ESE of Yacuiba, Bolivia",earthquake,9.0,4.9,us,us
1502,2015-01-17 05:09:21.120000+00:00,13.9467,120.641,145.98,5.3,mb,usc000tgpb,2022-07-27T15:08:08.888Z,"2 km W of Bungahan, Philippines",earthquake,9.0,5.2,us,us
1503,2015-01-16 17:15:47.520000+00:00,-4.6931,151.8134,169.55,5.0,mb,usc000tgh6,2015-04-20T15:34:52.040Z,"63 km SW of Kokopo, Papua New Guinea",earthquake,8.1,5.2,us,us
1504,2015-01-16 11:39:23.460000+00:00,-3.3787,-79.9723,79.03,5.1,mb,usc000tgde,2022-07-27T14:59:18.265Z,"7 km N of Santa Rosa, Ecuador",earthquake,4.9,4.6,us,us
1505,2015-01-16 07:13:16.360000+00:00,-17.8523,167.624,8.3,5.0,mb,usc000tgci,2015-04-20T15:34:49.040Z,"74 km W of Port-Vila, Vanuatu",earthquake,7.5,2.2,us,us
1506,2015-01-15 20:29:13.360000+00:00,-26.1121,-11.5187,10.0,5.2,mb,usc000tg7r,2015-04-20T15:34:46.040Z,southern Mid-Atlantic Ridge,earthquake,9.6,1.7,us,us
1507,2015-01-15 14:01:52.010000+00:00,-4.762,102.7939,63.5,5.2,mb,usc000tg17,2015-04-20T15:34:44.040Z,"95 km SSW of Pagar Alam, Indonesia",earthquake,6.9,4.7,us,us
1508,2015-01-15 00:09:27.720000+00:00,0.1436,119.9664,61.85,5.2,mb,usc000tfwz,2022-05-03T17:10:17.731Z,"Minahasa, Sulawesi, Indonesia",earthquake,6.1,1.9,us,us
1509,2015-01-14 12:09:35.460000+00:00,48.9312,141.9822,577.0,5.0,mb,usc000tfln,2015-04-10T18:56:33.040Z,"17 km SSW of Uglegorsk, Russia",earthquake,9.5,5.1,us,us
1510,2015-01-14 05:21:38.830000+00:00,29.3525,103.1991,10.0,5.3,mb,usc000tfjg,2022-07-27T14:26:32.046Z,"59 km WSW of Leshan, China",earthquake,6.1,1.8,us,us
1511,2015-01-13 20:03:58.210000+00:00,-6.3915,147.0644,45.86,5.2,mb,usc000tfcj,2022-07-27T14:15:24.962Z,"eastern New Guinea region, Papua New Guinea",earthquake,6.4,4.7,us,us
1512,2015-01-13 18:03:43.170000+00:00,27.1643,143.5734,25.79,5.0,mb,usc000tfar,2015-04-10T18:56:32.040Z,"Bonin Islands, Japan region",earthquake,7.1,4.3,us,us
1513,2015-01-13 17:47:17.240000+00:00,-28.1975,-178.1742,194.4,5.0,mb,usc000tfa7,2015-04-10T18:56:32.040Z,Kermadec Islands region,earthquake,9.7,5.1,us,us
1514,2015-01-13 05:26:59.180000+00:00,30.5992,131.432,41.14,5.0,mb,usc000tf3a,2022-05-03T17:10:08.718Z,"43 km ESE of Nishinoomote, Japan",earthquake,5.6,6.5,us,us
1515,2015-01-13 05:24:46.690000+00:00,-5.3973,146.0865,58.18,5.0,mb,usc000tf3b,2015-04-10T18:56:31.040Z,"38 km ESE of Madang, Papua New Guinea",earthquake,6.5,6.2,us,us
1516,2015-01-12 20:25:14.170000+00:00,-5.587,133.9223,20.91,5.6,mww,usc000tewz,2024-06-16T23:48:21.548Z,"129 km E of Tual, Indonesia",earthquake,6.3,3.0,us,us
1517,2015-01-12 07:57:27.070000+00:00,15.4767,-93.3808,75.0,5.5,mww,usc000tes3,2022-07-27T13:53:09.124Z,"18 km W of El Palmarcito, Mexico",earthquake,5.7,1.8,us,us
1518,2015-01-12 03:04:20.330000+00:00,-16.8504,-14.3672,10.0,5.0,mb,usc000ter7,2015-04-10T18:56:30.040Z,southern Mid-Atlantic Ridge,earthquake,6.4,1.8,us,us
1519,2015-01-12 00:19:57.090000+00:00,-20.0409,66.3304,10.0,5.0,mb,usc000teqp,2015-04-10T18:56:30.040Z,Mauritius - Reunion region,earthquake,7.4,1.8,us,us
1520,2015-01-11 20:34:32.840000+00:00,77.326,7.9156,10.0,5.4,mb,usc000tenj,2015-04-10T18:56:29.040Z,"208 km WSW of Longyearbyen, Svalbard and Jan Mayen",earthquake,7.4,1.9,us,us
1521,2015-01-11 08:39:26.480000+00:00,-3.5835,154.3044,56.83,5.1,mb,usc000temj,2022-05-03T17:10:06.026Z,"241 km ENE of Kokopo, Papua New Guinea",earthquake,8.9,3.4,us,us
1522,2015-01-10 19:32:00.320000+00:00,14.7709,120.2456,59.0,5.9,mww,usc000tejf,2022-08-07T07:20:25.296Z,"5 km NW of Mabayo, Philippines",earthquake,7.4,1.0,us,us
1523,2015-01-10 17:55:02.630000+00:00,-21.6328,-68.5339,108.78,5.5,mww,usc000teil,2015-04-10T18:56:29.040Z,"99 km NNE of Calama, Chile",earthquake,5.6,3.3,us,us
1524,2015-01-10 17:03:07.580000+00:00,28.7198,51.8164,8.72,5.0,mb,usc000teic,2015-04-10T18:56:28.040Z,"74 km W of F?r?z?b?d, Iran",earthquake,6.4,3.7,us,us
1525,2015-01-10 06:51:02.610000+00:00,40.1126,77.2615,47.77,5.1,mb,usc000tefb,2024-06-16T23:48:16.607Z,"130 km ENE of Kashgar, China",earthquake,6.6,7.0,us,us
1526,2015-01-10 03:14:34.860000+00:00,-15.8709,-172.9855,36.53,5.1,mb,usc000teem,2015-04-10T18:56:28.040Z,"87 km E of Hihifo, Tonga",earthquake,8.3,4.9,us,us
1527,2015-01-10 02:05:46.270000+00:00,-5.655,68.3613,10.0,5.6,mww,usc000teeh,2022-05-03T17:09:59.522Z,Chagos Archipelago region,earthquake,9.2,1.7,us,us
1528,2015-01-09 22:59:11.900000+00:00,2.5913,96.0946,49.94,5.1,mb,usc000tedv,2022-05-03T17:09:58.120Z,"34 km WNW of Sinabang, Indonesia",earthquake,6.9,4.7,us,us
1529,2015-01-09 00:04:55.890000+00:00,-54.1857,-134.0343,10.0,5.1,mb,usc000te3v,2015-04-10T18:56:27.040Z,Pacific-Antarctic Ridge,earthquake,11.8,1.8,us,us
1530,2015-01-08 23:51:45.160000+00:00,-54.5227,-132.7835,10.0,5.4,mwb,usc000te3q,2016-11-10T21:46:02.914Z,Pacific-Antarctic Ridge,earthquake,10.7,1.7,us,us
1531,2015-01-08 18:47:12.930000+00:00,64.5611,-17.773,9.46,5.1,mb,usc000tdak,2021-08-05T05:16:31.549Z,"126 km S of Akureyri, Iceland",earthquake,4.2,4.2,us,us
1532,2015-01-08 18:42:12.240000+00:00,43.6917,144.8685,132.33,5.3,mww,usc000tda9,2016-11-10T21:46:02.290Z,"21 km W of Shibetsu, Japan",earthquake,7.6,4.3,us,us
1533,2015-01-08 14:56:30.710000+00:00,-61.6118,161.3346,10.0,5.7,mwb,usc000td4a,2022-05-03T17:09:56.881Z,Balleny Islands region,earthquake,11.4,1.7,us,us
1534,2015-01-07 14:45:36.390000+00:00,-6.1161,146.691,52.71,5.1,mb,usc000tcdm,2022-07-27T13:03:46.266Z,"75 km NNW of Lae, Papua New Guinea",earthquake,6.8,5.1,us,us
1535,2015-01-07 05:36:07.230000+00:00,5.3788,-82.5474,10.0,5.0,mb,usc000tcbp,2015-03-27T07:02:25.040Z,"288 km SW of Arenas, Panama",earthquake,7.2,1.8,us,us
1536,2015-01-07 05:07:07.510000+00:00,5.9045,-82.6576,8.0,6.5,mww,usc000tcba,2022-05-03T17:09:48.860Z,"236 km S of Punta de Burica, Panama",earthquake,7.3,1.8,us,us
1537,2015-01-07 04:48:33.600000+00:00,24.26,121.7,22.0,5.1,mwr,usc000tcb4,2022-07-27T12:56:09.038Z,"32 km NNE of Hualien City, Taiwan",earthquake,2.3,3.5,tap,us
1538,2015-01-07 03:06:45.360000+00:00,-36.3215,-103.6723,10.0,5.2,mb,usc000tcar,2022-05-03T17:09:43.482Z,southeast of Easter Island,earthquake,12.1,1.8,us,us
1539,2015-01-06 22:09:13.250000+00:00,55.2049,163.2446,10.0,5.6,mwb,usc000tc8q,2022-05-03T18:21:38.234Z,"123 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.5,1.8,us,us
1540,2015-01-06 02:11:13.580000+00:00,-56.7992,-150.4852,10.0,5.0,mb,usc000tc20,2015-03-27T07:02:09.040Z,Pacific-Antarctic Ridge,earthquake,14.4,1.8,us,us
1541,2015-01-06 00:14:21.590000+00:00,-49.099,164.6792,31.25,5.3,mb,usc000tc12,2015-03-27T07:02:08.040Z,"Auckland Islands, New Zealand region",earthquake,8.3,2.7,us,us
1542,2015-01-05 21:53:20.810000+00:00,64.637,-17.7023,7.07,5.0,mb,usc000tbz0,2022-05-03T17:09:09.896Z,"118 km S of Akureyri, Iceland",earthquake,7.8,4.3,us,us
1543,2015-01-05 17:48:42.490000+00:00,-43.0546,171.2364,8.06,5.6,mww,usc000tbve,2022-07-27T12:37:31.124Z,"43 km SSE of Hokitika, New Zealand",earthquake,4.5,2.7,us,us
1544,2015-01-05 15:31:18.580000+00:00,30.5346,142.0331,26.96,5.0,mb,usc000tbun,2015-03-27T07:02:00.040Z,"Izu Islands, Japan region",earthquake,7.0,4.9,us,us
1545,2015-01-05 15:16:27.830000+00:00,30.6064,142.1941,31.22,5.3,mb,usc000tbud,2015-03-27T07:02:00.040Z,"Izu Islands, Japan region",earthquake,7.2,3.6,us,us
1546,2015-01-05 05:18:51.880000+00:00,-4.4676,151.3075,24.68,5.1,mb,usc000tbr9,2022-05-03T17:09:08.701Z,"99 km WSW of Rabaul, Papua New Guinea",earthquake,6.8,5.2,us,us
